Time,Type,Interest_ID,Consumer_ID,Route_ID,Content_name,Interest_hop,Path,Result,Hit,Miss
64,interest,60002,6,6,r5/6,0,p6,Miss in PS,0,1
64,interest,60003,6,6,r1/8,0,p6,Miss in PS,0,1
64,interest,60004,6,6,r8/9,0,p6,Miss in PS,0,1
64,interest,60004,6,6,r8/9,1,p6/6,Miss in PS,0,1
64,interest,60004,6,6,r8/9,1,p6/6,Miss in PS,0,1
64,interest,60004,6,7,r8/9,2,p6/6/7,Miss in PS,0,1
64,interest,60004,6,7,r8/9,2,p6/6/7,Hit in PS,1,0
64,interest,60004,6,7,r8/9,2,p6/6/7,Miss in PS,0,1
64,interest,60004,6,11,r8/9,3,p6/6/7/11,Miss in PS,0,1
64,interest,60004,6,11,r8/9,3,p6/6/7/11,Miss in PS,0,1
64,interest,60002,6,10,r5/6,4,p6/6/7/11/10,Miss in PS,0,1
64,interest,60002,6,8,r5/6,3,p6/6/7/8,Miss in PS,0,1
64,interest,60003,6,10,r1/8,4,p6/6/7/11/10,Miss in PS,0,1
64,interest,60002,6,9,r5/6,5,p6/6/7/11/10/9,Miss in PS,0,1
64,interest,60003,6,8,r1/8,3,p6/6/7/8,Miss in PS,0,1
64,interest,60004,6,10,r8/9,4,p6/6/7/11/10,Miss in PS,0,1
64,interest,60003,6,9,r1/8,5,p6/6/7/11/10/9,Miss in PS,0,1
64,interest,60004,6,9,r8/9,5,p6/6/7/11/10/9,Miss in PS,0,1
65,interest,60000,6,6,r9/7,0,p6,Miss in PS,0,1
65,interest,60001,6,6,r9/0,0,p6,Miss in PS,0,1
65,interest,60002,6,6,r5/6,0,p6,Miss in PS,0,1
65,interest,60003,6,6,r1/8,0,p6,Miss in PS,0,1
65,interest,60004,6,6,r8/9,0,p6,Miss in PS,0,1
65,interest,60002,6,9,r5/6,5,p6/6/7/11/10/9,Miss in PS,0,1
65,interest,60002,6,8,r5/6,6,p6/6/7/11/10/9/8,Time out,0,1
65,interest,60002,6,8,r5/6,6,p6/6/7/11/10/9/8,Time out,0,1
65,interest,60003,6,9,r1/8,5,p6/6/7/11/10/9,Miss in PS,0,1
65,interest,60004,6,9,r8/9,5,p6/6/7/11/10/9,Hit in PS,1,0
65,interest,60002,6,8,r5/6,6,p6/6/7/11/10/9/8,Time out,0,1
66,interest,60000,6,6,r9/7,0,p6,Miss in PS,0,1
66,interest,60000,6,6,r9/7,1,p6/6,Miss in PS,0,1
66,interest,60001,6,6,r9/0,0,p6,Miss in PS,0,1
66,interest,60002,6,6,r5/6,0,p6,Miss in PS,0,1
66,interest,60003,6,6,r1/8,0,p6,Miss in PS,0,1
66,interest,60004,6,6,r8/9,0,p6,Miss in PS,0,1
66,interest,60000,6,6,r9/7,1,p6/6,Miss in PS,0,1
66,interest,60000,6,7,r9/7,2,p6/6/7,Miss in PS,0,1
66,interest,60000,6,7,r9/7,2,p6/6/7,Miss in PS,0,1
66,interest,60000,6,11,r9/7,3,p6/6/7/11,Miss in PS,0,1
66,interest,60000,6,11,r9/7,3,p6/6/7/11,Miss in PS,0,1
66,interest,60000,6,10,r9/7,4,p6/6/7/11/10,Hit in PS,1,0
66,interest,60000,6,10,r9/7,4,p6/6/7/11/10,Miss in PS,0,1
66,interest,60000,6,7,r9/7,2,p6/6/7,Miss in PS,0,1
66,interest,60000,6,8,r9/7,3,p6/6/7/8,Miss in PS,0,1
66,interest,60000,6,8,r9/7,3,p6/6/7/8,Miss in PS,0,1
67,interest,60000,6,6,r9/7,0,p6,Miss in PS,0,1
67,interest,60001,6,6,r9/0,0,p6,Miss in PS,0,1
67,interest,60002,6,6,r5/6,0,p6,Miss in PS,0,1
67,interest,60002,6,6,r5/6,1,p6/6,Miss in PS,0,1
67,interest,60003,6,6,r1/8,0,p6,Miss in PS,0,1
67,interest,60004,6,6,r8/9,0,p6,Miss in PS,0,1
67,interest,60002,6,6,r5/6,1,p6/6,Miss in PS,0,1
67,interest,60002,6,7,r5/6,2,p6/6/7,Miss in PS,0,1
67,interest,60002,6,4,r5/6,2,p6/6/4,Miss in PS,0,1
67,interest,60002,6,7,r5/6,2,p6/6/7,Miss in PS,0,1
67,interest,60002,6,4,r5/6,2,p6/6/4,Hit in PS,1,0
67,interest,60002,6,7,r5/6,2,p6/6/7,Miss in PS,0,1
67,interest,60002,6,2,r5/6,3,p6/6/4/2,Miss in PS,0,1
67,interest,60002,6,4,r5/6,2,p6/6/4,Miss in PS,0,1
67,interest,60000,6,8,r9/7,3,p6/6/7/8,Hit in PS,1,0
67,interest,60002,6,1,r5/6,4,p6/6/4/2/1,Miss in PS,0,1
67,interest,60002,6,2,r5/6,3,p6/6/4/2,Miss in PS,0,1
67,interest,60002,6,11,r5/6,3,p6/6/7/11,Miss in PS,0,1
67,interest,60002,6,11,r5/6,3,p6/6/7/11,Miss in PS,0,1
67,interest,60002,6,1,r5/6,4,p6/6/4/2/1,Miss in PS,0,1
67,interest,60002,6,1,r5/6,4,p6/6/4/2/1,Miss in PS,0,1
67,interest,60002,6,3,r5/6,5,p6/6/4/2/1/3,Miss in PS,0,1
67,interest,60002,6,3,r5/6,5,p6/6/4/2/1/3,Miss in PS,0,1
68,interest,60000,6,6,r9/7,0,p6,Miss in PS,0,1
68,interest,60001,6,6,r9/0,0,p6,Miss in PS,0,1
68,interest,60002,6,6,r5/6,0,p6,Miss in PS,0,1
68,interest,60002,6,6,r5/6,1,p6/6,Miss in PS,0,1
68,interest,60003,6,6,r1/8,0,p6,Miss in PS,0,1
68,interest,60004,6,6,r8/9,0,p6,Miss in PS,0,1
68,interest,60002,6,6,r5/6,1,p6/6,Miss in PS,0,1
68,interest,60002,6,3,r5/6,5,p6/6/4/2/1/3,Hit in PS,1,0
69,interest,60000,6,6,r9/7,0,p6,Miss in PS,0,1
69,interest,60001,6,6,r9/0,0,p6,Miss in PS,0,1
69,interest,60002,6,6,r5/6,0,p6,Miss in PS,0,1
69,interest,60003,6,6,r1/8,0,p6,Miss in PS,0,1
69,interest,60004,6,6,r8/9,0,p6,Miss in PS,0,1
70,interest,70000,7,7,r6/7,0,p7,Miss in PS,0,1
70,interest,70000,7,7,r6/7,1,p7/7,Hit in PS,1,0
70,interest,70000,7,7,r6/7,1,p7/7,Miss in PS,0,1
70,interest,70001,7,7,r7/7,0,p7,Hit in PS,1,0
70,interest,70000,7,7,r6/7,1,p7/7,Miss in PS,0,1
70,interest,70000,7,8,r6/7,2,p7/7/8,Miss in PS,0,1
70,interest,70000,7,5,r6/7,3,p7/7/8/5,Miss in PS,0,1
70,interest,70000,7,11,r6/7,2,p7/7/11,Miss in PS,0,1
70,interest,70000,7,5,r6/7,3,p7/7/8/5,Miss in PS,0,1
70,interest,70000,7,8,r6/7,2,p7/7/8,Miss in PS,0,1
70,interest,70000,7,5,r6/7,3,p7/7/8/5,Miss in PS,0,1
70,interest,70000,7,3,r6/7,4,p7/7/8/5/3,Miss in PS,0,1
70,interest,70000,7,4,r6/7,4,p7/7/8/5/4,Miss in PS,0,1
70,interest,70000,7,3,r6/7,4,p7/7/8/5/3,Miss in PS,0,1
70,interest,70000,7,10,r6/7,3,p7/7/11/10,Miss in PS,0,1
70,interest,70000,7,9,r6/7,3,p7/7/8/9,Miss in PS,0,1
70,interest,70000,7,4,r6/7,4,p7/7/8/5/4,Miss in PS,0,1
70,interest,70000,7,3,r6/7,4,p7/7/8/5/3,Miss in PS,0,1
70,interest,70000,7,10,r6/7,3,p7/7/11/10,Miss in PS,0,1
70,interest,70000,7,9,r6/7,3,p7/7/8/9,Miss in PS,0,1
70,interest,70000,7,2,r6/7,5,p7/7/8/5/4/2,Miss in PS,0,1
70,interest,70000,7,1,r6/7,5,p7/7/8/5/3/1,Miss in PS,0,1
70,interest,70000,7,0,r6/7,5,p7/7/8/5/3/0,Miss in PS,0,1
70,interest,70000,7,1,r6/7,5,p7/7/8/5/3/1,Miss in PS,0,1
70,interest,70000,7,2,r6/7,5,p7/7/8/5/4/2,Miss in PS,0,1
70,interest,70000,7,0,r6/7,5,p7/7/8/5/3/0,Miss in PS,0,1
70,interest,70000,7,1,r6/7,5,p7/7/8/5/3/1,Miss in PS,0,1
71,interest,70000,7,4,r6/7,4,p7/7/8/5/4,Hit in PS,1,0
71,interest,70002,7,7,r0/4,0,p7,Miss in PS,0,1
71,interest,70002,7,7,r0/4,1,p7/7,Miss in PS,0,1
71,interest,70003,7,7,r4/0,0,p7,Miss in PS,0,1
71,interest,70002,7,7,r0/4,1,p7/7,Miss in PS,0,1
71,interest,70002,7,8,r0/4,2,p7/7/8,Miss in PS,0,1
71,interest,70004,7,7,r11/3,0,p7,Miss in PS,0,1
71,interest,70003,7,7,r4/0,1,p7/7,Miss in PS,0,1
71,interest,70002,7,11,r0/4,2,p7/7/11,Miss in PS,0,1
71,interest,70002,7,5,r0/4,3,p7/7/8/5,Miss in PS,0,1
71,interest,70003,7,7,r4/0,1,p7/7,Miss in PS,0,1
71,interest,70002,7,5,r0/4,3,p7/7/8/5,Miss in PS,0,1
71,interest,70002,7,8,r0/4,2,p7/7/8,Miss in PS,0,1
71,interest,70002,7,3,r0/4,4,p7/7/8/5/3,Hit in PS,1,0
71,interest,70000,7,11,r6/7,2,p7/7/11,Miss in PS,0,1
71,interest,70000,7,8,r6/7,2,p7/7/8,Miss in PS,0,1
71,interest,70000,7,7,r6/7,0,p7,Miss in PS,0,1
71,interest,70001,7,7,r7/7,0,p7,Hit in PS,1,0
71,interest,70004,7,7,r11/3,1,p7/7,Hit in PS,1,0
71,interest,70003,7,11,r4/0,2,p7/7/11,Miss in PS,0,1
71,interest,70002,7,4,r0/4,4,p7/7/8/5/4,Miss in PS,0,1
71,interest,70002,7,5,r0/4,3,p7/7/8/5,Miss in PS,0,1
71,interest,70003,7,8,r4/0,2,p7/7/8,Miss in PS,0,1
71,interest,70002,7,3,r0/4,4,p7/7/8/5/3,Miss in PS,0,1
71,interest,70004,7,7,r11/3,1,p7/7,Miss in PS,0,1
71,interest,70002,7,10,r0/4,3,p7/7/11/10,Miss in PS,0,1
71,interest,70003,7,8,r4/0,2,p7/7/8,Miss in PS,0,1
71,interest,70002,7,9,r0/4,3,p7/7/8/9,Miss in PS,0,1
71,interest,70003,7,5,r4/0,3,p7/7/8/5,Miss in PS,0,1
71,interest,70003,7,10,r4/0,3,p7/7/11/10,Miss in PS,0,1
71,interest,70003,7,9,r4/0,3,p7/7/8/9,Miss in PS,0,1
71,interest,70002,7,2,r0/4,5,p7/7/8/5/4/2,Miss in PS,0,1
71,interest,70002,7,1,r0/4,5,p7/7/8/5/3/1,Miss in PS,0,1
71,interest,70002,7,2,r0/4,5,p7/7/8/5/4/2,Miss in PS,0,1
71,interest,70003,7,5,r4/0,3,p7/7/8/5,Hit in PS,1,0
71,interest,70002,7,4,r0/4,4,p7/7/8/5/4,Miss in PS,0,1
71,interest,70002,7,3,r0/4,4,p7/7/8/5/3,Miss in PS,0,1
71,interest,70004,7,8,r11/3,2,p7/7/8,Miss in PS,0,1
71,interest,70003,7,3,r4/0,4,p7/7/8/5/3,Miss in PS,0,1
71,interest,70002,7,1,r0/4,5,p7/7/8/5/3/1,Miss in PS,0,1
71,interest,70002,7,9,r0/4,3,p7/7/8/9,Miss in PS,0,1
71,interest,70003,7,9,r4/0,3,p7/7/8/9,Miss in PS,0,1
71,interest,70004,7,8,r11/3,2,p7/7/8,Miss in PS,0,1
71,interest,70004,7,5,r11/3,3,p7/7/8/5,Miss in PS,0,1
71,interest,70003,7,5,r4/0,3,p7/7/8/5,Miss in PS,0,1
71,interest,70003,7,3,r4/0,4,p7/7/8/5/3,Miss in PS,0,1
71,interest,70003,7,1,r4/0,5,p7/7/8/5/3/1,Miss in PS,0,1
71,interest,70004,7,5,r11/3,3,p7/7/8/5,Miss in PS,0,1
71,interest,70004,7,9,r11/3,3,p7/7/8/9,Miss in PS,0,1
71,interest,70004,7,9,r11/3,3,p7/7/8/9,Miss in PS,0,1
71,interest,70004,7,3,r11/3,4,p7/7/8/5/3,Miss in PS,0,1
71,interest,70003,7,2,r4/0,6,p7/7/8/5/3/1/2,Time out,0,1
71,interest,70003,7,1,r4/0,5,p7/7/8/5/3/1,Miss in PS,0,1
71,interest,70003,7,2,r4/0,6,p7/7/8/5/3/1/2,Time out,0,1
71,interest,70004,7,3,r11/3,4,p7/7/8/5/3,Miss in PS,0,1
71,interest,70004,7,10,r11/3,4,p7/7/8/9/10,Miss in PS,0,1
71,interest,70004,7,1,r11/3,5,p7/7/8/5/3/1,Miss in PS,0,1
71,interest,70004,7,1,r11/3,5,p7/7/8/5/3/1,Miss in PS,0,1
71,interest,70004,7,2,r11/3,6,p7/7/8/5/3/1/2,Time out,0,1
71,interest,70004,7,2,r11/3,6,p7/7/8/5/3/1/2,Time out,0,1
72,interest,70002,7,7,r0/4,1,p7/7,Miss in PS,0,1
72,interest,70003,7,7,r4/0,1,p7/7,Miss in PS,0,1
72,interest,70004,7,7,r11/3,1,p7/7,Miss in PS,0,1
72,interest,70002,7,4,r0/4,4,p7/7/8/5/4,Miss in PS,0,1
72,interest,70002,7,1,r0/4,5,p7/7/8/5/3/1,Hit in PS,1,0
72,interest,70002,7,7,r0/4,0,p7,Miss in PS,0,1
72,interest,70003,7,7,r4/0,0,p7,Miss in PS,0,1
72,interest,70004,7,7,r11/3,0,p7,Miss in PS,0,1
72,interest,70002,7,11,r0/4,2,p7/7/11,Miss in PS,0,1
72,interest,70002,7,8,r0/4,2,p7/7/8,Miss in PS,0,1
72,interest,70003,7,11,r4/0,2,p7/7/11,Miss in PS,0,1
72,interest,70003,7,8,r4/0,2,p7/7/8,Miss in PS,0,1
72,interest,70004,7,8,r11/3,2,p7/7/8,Miss in PS,0,1
72,interest,70000,7,7,r6/7,0,p7,Miss in PS,0,1
72,interest,70001,7,7,r7/7,0,p7,Hit in PS,1,0
72,interest,70002,7,10,r0/4,3,p7/7/11/10,Miss in PS,0,1
72,interest,70003,7,10,r4/0,3,p7/7/11/10,Miss in PS,0,1
72,interest,70004,7,10,r11/3,4,p7/7/8/9/10,Hit in PS,1,0
72,interest,70004,7,5,r11/3,3,p7/7/8/5,Miss in PS,0,1
72,interest,70004,7,4,r11/3,4,p7/7/8/5/4,Miss in PS,0,1
72,interest,70004,7,4,r11/3,4,p7/7/8/5/4,Miss in PS,0,1
72,interest,70002,7,6,r0/4,2,p7/7/6,Miss in PS,0,1
72,interest,70003,7,6,r4/0,2,p7/7/6,Hit in PS,1,0
72,interest,70004,7,4,r11/3,4,p7/7/8/5/4,Miss in PS,0,1
73,interest,70003,7,3,r4/0,4,p7/7/8/5/3,Miss in PS,0,1
73,interest,70003,7,0,r4/0,5,p7/7/8/5/3/0,Miss in PS,0,1
73,interest,70003,7,1,r4/0,5,p7/7/8/5/3/1,Miss in PS,0,1
73,interest,70004,7,3,r11/3,4,p7/7/8/5/3,Miss in PS,0,1
73,interest,70003,7,0,r4/0,5,p7/7/8/5/3/0,Miss in PS,0,1
73,interest,70004,7,0,r11/3,5,p7/7/8/5/3/0,Miss in PS,0,1
73,interest,70002,7,7,r0/4,0,p7,Miss in PS,0,1
73,interest,70003,7,7,r4/0,0,p7,Miss in PS,0,1
73,interest,70004,7,7,r11/3,0,p7,Miss in PS,0,1
73,interest,70002,7,6,r0/4,2,p7/7/6,Miss in PS,0,1
73,interest,70003,7,6,r4/0,2,p7/7/6,Miss in PS,0,1
73,interest,70004,7,6,r11/3,2,p7/7/6,Miss in PS,0,1
73,interest,70000,7,7,r6/7,0,p7,Miss in PS,0,1
73,interest,70001,7,7,r7/7,0,p7,Hit in PS,1,0
73,interest,70004,7,1,r11/3,5,p7/7/8/5/3/1,Miss in PS,0,1
73,interest,70004,7,0,r11/3,5,p7/7/8/5/3/0,Miss in PS,0,1
73,interest,70004,7,6,r11/3,2,p7/7/6,Miss in PS,0,1
74,interest,70002,7,7,r0/4,0,p7,Miss in PS,0,1
74,interest,70003,7,7,r4/0,0,p7,Miss in PS,0,1
74,interest,70004,7,7,r11/3,0,p7,Miss in PS,0,1
74,interest,70000,7,7,r6/7,0,p7,Miss in PS,0,1
74,interest,70001,7,7,r7/7,0,p7,Hit in PS,1,0
75,interest,70002,7,7,r0/4,0,p7,Miss in PS,0,1
75,interest,70003,7,7,r4/0,0,p7,Miss in PS,0,1
75,interest,70004,7,7,r11/3,0,p7,Miss in PS,0,1
75,interest,70000,7,7,r6/7,0,p7,Miss in PS,0,1
75,interest,70001,7,7,r7/7,0,p7,Hit in PS,1,0
76,interest,70002,7,7,r0/4,0,p7,Miss in PS,0,1
76,interest,70003,7,7,r4/0,0,p7,Miss in PS,0,1
76,interest,70004,7,7,r11/3,0,p7,Miss in PS,0,1
76,interest,70000,7,7,r6/7,0,p7,Miss in PS,0,1
76,interest,70000,7,7,r6/7,1,p7/7,Hit in PS,1,0
76,interest,70000,7,7,r6/7,1,p7/7,Miss in PS,0,1
76,interest,70001,7,7,r7/7,0,p7,Hit in PS,1,0
76,interest,70000,7,7,r6/7,1,p7/7,Miss in PS,0,1
77,interest,70002,7,7,r0/4,0,p7,Miss in PS,0,1
77,interest,70003,7,7,r4/0,0,p7,Miss in PS,0,1
77,interest,70004,7,7,r11/3,0,p7,Miss in PS,0,1
77,interest,70000,7,7,r6/7,0,p7,Miss in PS,0,1
77,interest,70001,7,7,r7/7,0,p7,Hit in PS,1,0
78,interest,70002,7,7,r0/4,0,p7,Miss in PS,0,1
78,interest,70003,7,7,r4/0,0,p7,Miss in PS,0,1
78,interest,70003,7,7,r4/0,1,p7/7,Miss in PS,0,1
78,interest,70003,7,6,r4/0,2,p7/7/6,Hit in PS,1,0
78,interest,70004,7,7,r11/3,0,p7,Miss in PS,0,1
78,interest,70003,7,7,r4/0,1,p7/7,Miss in PS,0,1
78,interest,70003,7,7,r4/0,1,p7/7,Miss in PS,0,1
78,interest,70003,7,8,r4/0,2,p7/7/8,Miss in PS,0,1
78,interest,70004,7,7,r11/3,1,p7/7,Miss in PS,0,1
78,interest,70004,7,7,r11/3,1,p7/7,Miss in PS,0,1
78,interest,70003,7,8,r4/0,2,p7/7/8,Miss in PS,0,1
78,interest,70003,7,5,r4/0,3,p7/7/8/5,Miss in PS,0,1
78,interest,70000,7,7,r6/7,0,p7,Miss in PS,0,1
78,interest,70003,7,11,r4/0,2,p7/7/11,Miss in PS,0,1
78,interest,70004,7,7,r11/3,1,p7/7,Hit in PS,1,0
78,interest,70000,7,7,r6/7,1,p7/7,Hit in PS,1,0
78,interest,70004,7,8,r11/3,2,p7/7/8,Miss in PS,0,1
78,interest,70003,7,3,r4/0,4,p7/7/8/5/3,Miss in PS,0,1
78,interest,70003,7,5,r4/0,3,p7/7/8/5,Miss in PS,0,1
78,interest,70003,7,9,r4/0,3,p7/7/8/9,Miss in PS,0,1
78,interest,70001,7,7,r7/7,0,p7,Hit in PS,1,0
78,interest,70003,7,10,r4/0,3,p7/7/11/10,Miss in PS,0,1
78,interest,70003,7,3,r4/0,4,p7/7/8/5/3,Miss in PS,0,1
78,interest,70003,7,9,r4/0,3,p7/7/8/9,Miss in PS,0,1
78,interest,70000,7,7,r6/7,1,p7/7,Miss in PS,0,1
78,interest,70003,7,5,r4/0,4,p7/7/8/5/5,Miss in PS,0,1
78,interest,70004,7,8,r11/3,2,p7/7/8,Miss in PS,0,1
78,interest,70003,7,0,r4/0,5,p7/7/8/5/3/0,Miss in PS,0,1
78,interest,70003,7,3,r4/0,4,p7/7/8/5/3,Miss in PS,0,1
78,interest,70003,7,1,r4/0,5,p7/7/8/5/3/1,Miss in PS,0,1
78,interest,70000,7,8,r6/7,2,p7/7/8,Miss in PS,0,1
78,interest,70003,7,1,r4/0,5,p7/7/8/5/3/1,Miss in PS,0,1
78,interest,70003,7,0,r4/0,5,p7/7/8/5/3/0,Miss in PS,0,1
78,interest,70004,7,9,r11/3,3,p7/7/8/9,Miss in PS,0,1
78,interest,70003,7,1,r4/0,5,p7/7/8/5/3/1,Miss in PS,0,1
78,interest,70000,7,5,r6/7,3,p7/7/8/5,Miss in PS,0,1
78,interest,70004,7,9,r11/3,3,p7/7/8/9,Miss in PS,0,1
78,interest,70000,7,8,r6/7,2,p7/7/8,Miss in PS,0,1
78,interest,70000,7,3,r6/7,4,p7/7/8/5/3,Miss in PS,0,1
78,interest,70000,7,9,r6/7,3,p7/7/8/9,Miss in PS,0,1
78,interest,70004,7,10,r11/3,4,p7/7/8/9/10,Miss in PS,0,1
78,interest,70000,7,5,r6/7,3,p7/7/8/5,Miss in PS,0,1
78,interest,70000,7,9,r6/7,3,p7/7/8/9,Miss in PS,0,1
78,interest,70000,7,3,r6/7,4,p7/7/8/5/3,Miss in PS,0,1
78,interest,70000,7,3,r6/7,4,p7/7/8/5/3,Miss in PS,0,1
78,interest,70000,7,1,r6/7,5,p7/7/8/5/3/1,Miss in PS,0,1
78,interest,70000,7,10,r6/7,4,p7/7/8/9/10,Miss in PS,0,1
78,interest,70000,7,0,r6/7,5,p7/7/8/5/3/0,Miss in PS,0,1
78,interest,70000,7,1,r6/7,5,p7/7/8/5/3/1,Miss in PS,0,1
78,interest,70000,7,0,r6/7,5,p7/7/8/5/3/0,Miss in PS,0,1
78,interest,70000,7,2,r6/7,6,p7/7/8/5/3/1/2,Time out,0,1
78,interest,70000,7,1,r6/7,5,p7/7/8/5/3/1,Miss in PS,0,1
78,interest,70000,7,2,r6/7,6,p7/7/8/5/3/1/2,Time out,0,1
79,interest,70003,7,5,r4/0,3,p7/7/8/5,Hit in PS,1,0
79,interest,70003,7,10,r4/0,3,p7/7/11/10,Miss in PS,0,1
79,interest,70000,7,7,r6/7,1,p7/7,Miss in PS,0,1
79,interest,70004,7,10,r11/3,4,p7/7/8/9/10,Hit in PS,1,0
79,interest,70000,7,11,r6/7,2,p7/7/11,Miss in PS,0,1
79,interest,70002,7,7,r0/4,0,p7,Miss in PS,0,1
79,interest,70002,7,7,r0/4,1,p7/7,Miss in PS,0,1
79,interest,70002,7,7,r0/4,1,p7/7,Miss in PS,0,1
79,interest,70003,7,7,r4/0,0,p7,Miss in PS,0,1
79,interest,70003,7,7,r4/0,1,p7/7,Miss in PS,0,1
79,interest,70003,7,7,r4/0,1,p7/7,Miss in PS,0,1
79,interest,70004,7,7,r11/3,0,p7,Miss in PS,0,1
79,interest,70003,7,8,r4/0,2,p7/7/8,Miss in PS,0,1
79,interest,70004,7,7,r11/3,1,p7/7,Miss in PS,0,1
79,interest,70003,7,8,r4/0,2,p7/7/8,Miss in PS,0,1
79,interest,70004,7,7,r11/3,1,p7/7,Miss in PS,0,1
79,interest,70003,7,6,r4/0,2,p7/7/6,Miss in PS,0,1
79,interest,70003,7,11,r4/0,2,p7/7/11,Miss in PS,0,1
79,interest,70003,7,8,r4/0,2,p7/7/8,Miss in PS,0,1
79,interest,70004,7,8,r11/3,2,p7/7/8,Miss in PS,0,1
79,interest,70000,7,8,r6/7,2,p7/7/8,Miss in PS,0,1
79,interest,70000,7,7,r6/7,3,p7/7/8/7,Hit in PS,1,0
79,interest,70000,7,7,r6/7,3,p7/7/8/7,Miss in PS,0,1
79,interest,70000,7,7,r6/7,0,p7,Miss in PS,0,1
79,interest,70001,7,7,r7/7,0,p7,Hit in PS,1,0
80,interest,80000,8,8,r5/1,0,p8,Miss in PS,0,1
80,interest,80000,8,8,r5/1,1,p8/8,Hit in PS,1,0
80,interest,80001,8,8,r7/1,0,p8,Miss in PS,0,1
80,interest,80000,8,8,r5/1,1,p8/8,Miss in PS,0,1
80,interest,80002,8,8,r1/4,0,p8,Miss in PS,0,1
80,interest,80000,8,9,r5/1,2,p8/8/9,Miss in PS,0,1
80,interest,80001,8,8,r7/1,1,p8/8,Miss in PS,0,1
80,interest,80000,8,10,r5/1,3,p8/8/9/10,Miss in PS,0,1
80,interest,80001,8,9,r7/1,2,p8/8/9,Miss in PS,0,1
80,interest,80003,8,8,r6/5,0,p8,Miss in PS,0,1
80,interest,80002,8,8,r1/4,1,p8/8,Miss in PS,0,1
80,interest,80001,8,10,r7/1,3,p8/8/9/10,Miss in PS,0,1
80,interest,80004,8,8,r3/3,0,p8,Miss in PS,0,1
80,interest,80003,8,8,r6/5,1,p8/8,Miss in PS,0,1
80,interest,80002,8,9,r1/4,2,p8/8/9,Miss in PS,0,1
80,interest,80003,8,9,r6/5,2,p8/8/9,Miss in PS,0,1
80,interest,80002,8,10,r1/4,3,p8/8/9/10,Miss in PS,0,1
80,interest,80000,8,9,r5/1,2,p8/8/9,Miss in PS,0,1
80,interest,80001,8,9,r7/1,2,p8/8/9,Miss in PS,0,1
80,interest,80002,8,9,r1/4,2,p8/8/9,Miss in PS,0,1
80,interest,80003,8,9,r6/5,2,p8/8/9,Miss in PS,0,1
80,interest,80004,8,8,r3/3,1,p8/8,Miss in PS,0,1
80,interest,80004,8,9,r3/3,2,p8/8/9,Miss in PS,0,1
80,interest,80003,8,10,r6/5,3,p8/8/9/10,Miss in PS,0,1
80,interest,80004,8,9,r3/3,2,p8/8/9,Miss in PS,0,1
80,interest,80004,8,10,r3/3,3,p8/8/9/10,Miss in PS,0,1
80,interest,70003,7,5,r4/0,4,p7/7/8/5/5,Hit in PS,1,0
80,interest,70000,7,10,r6/7,4,p7/7/8/9/10,Miss in PS,0,1
80,interest,70002,7,7,r0/4,1,p7/7,Miss in PS,0,1
80,interest,70003,7,7,r4/0,1,p7/7,Miss in PS,0,1
80,interest,70004,7,7,r11/3,1,p7/7,Hit in PS,1,0
80,interest,70002,7,7,r0/4,0,p7,Miss in PS,0,1
80,interest,70003,7,7,r4/0,0,p7,Miss in PS,0,1
80,interest,70003,7,7,r4/0,1,p7/7,Miss in PS,0,1
80,interest,70003,7,7,r4/0,1,p7/7,Miss in PS,0,1
80,interest,70004,7,7,r11/3,0,p7,Miss in PS,0,1
80,interest,70000,7,11,r6/7,2,p7/7/11,Miss in PS,0,1
80,interest,70000,7,7,r6/7,3,p7/7/11/7,Hit in PS,1,0
80,interest,70000,7,7,r6/7,3,p7/7/11/7,Miss in PS,0,1
80,interest,70002,7,6,r0/4,2,p7/7/6,Miss in PS,0,1
80,interest,70003,7,6,r4/0,2,p7/7/6,Miss in PS,0,1
80,interest,70003,7,8,r4/0,2,p7/7/8,Miss in PS,0,1
80,interest,80000,8,8,r5/1,1,p8/8,Miss in PS,0,1
80,interest,80000,8,7,r5/1,2,p8/8/7,Miss in PS,0,1
80,interest,80001,8,8,r7/1,1,p8/8,Hit in PS,1,0
81,interest,80000,8,8,r5/1,0,p8,Miss in PS,0,1
81,interest,80001,8,8,r7/1,0,p8,Miss in PS,0,1
81,interest,80002,8,8,r1/4,0,p8,Miss in PS,0,1
81,interest,80003,8,8,r6/5,0,p8,Miss in PS,0,1
81,interest,80004,8,8,r3/3,0,p8,Miss in PS,0,1
81,interest,80001,8,8,r7/1,1,p8/8,Miss in PS,0,1
81,interest,80001,8,5,r7/1,2,p8/8/5,Miss in PS,0,1
81,interest,80001,8,3,r7/1,3,p8/8/5/3,Miss in PS,0,1
81,interest,80002,8,8,r1/4,1,p8/8,Miss in PS,0,1
81,interest,80001,8,3,r7/1,3,p8/8/5/3,Miss in PS,0,1
81,interest,80001,8,1,r7/1,4,p8/8/5/3/1,Miss in PS,0,1
81,interest,80001,8,0,r7/1,4,p8/8/5/3/0,Miss in PS,0,1
81,interest,80002,8,5,r1/4,2,p8/8/5,Miss in PS,0,1
81,interest,80001,8,1,r7/1,4,p8/8/5/3/1,Miss in PS,0,1
81,interest,80001,8,0,r7/1,4,p8/8/5/3/0,Miss in PS,0,1
81,interest,80003,8,8,r6/5,1,p8/8,Miss in PS,0,1
81,interest,80001,8,2,r7/1,5,p8/8/5/3/1/2,Miss in PS,0,1
